Unnamed: 0,X,id,load_entry_id,loan_amnt,funded_amnt,funded_amnt_inv,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens
0.396063736903376,0.396063736903376,0.13945064271077,0.11111113429069519,0.42564102564102557,0.42564102564102557,0.42564102564102557,0.39270908731986576,0.14429530201342283,0.4910750507099391,0.0,0.0,0.40625,0.0,0.09704153416208924,0.3493975903614458,0.0,0.0,0.3585495010808922,0.3585495009945008,0.4392126545670121,0.11466700242650349,0.0,0.0,0.0,0.19951356666424996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2931420579485189,0.2931420579485189,0.47787535682632054,0.222222238779068,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.057474794001740104,0.11409395973154363,0.44726166328600403,0.0,0.0,0.59375,0.0,0.024443690268193458,0.27710843373493976,0.0,0.0,0.04384704353256874,0.04384704352270696,0.054084684897596234,0.014825439099506716,0.0,0.0,0.0,0.003133382875371565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18934727072823695,0.18934727072823695,0.3864713663931232,0.222222238779068,0.4871794871794871,0.4871794871794871,0.4871794871794871,0.4483487237978256,0.36241610738255037,0.4608519269776876,0.18181818181818182,0.0,0.4375,0.0,0.18126626192541198,0.3012048192771084,0.0,0.0,0.021210106697350597,0.021210106692580163,0.0226650717607521,0.014416687993803043,0.0,0.0,0.0,0.018273818694265205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5805967856680895,0.5805967856680895,0.23710015223335157,0.11111113429069519,0.282051282051282,0.282051282051282,0.282051282051282,0.25517463242014143,0.2114093959731544,0.1953346855983773,0.0,0.16666666666666666,0.1875,0.0,0.053546513820279806,0.14457831325301207,0.0,0.0,0.24198229641582727,0.24198229634583196,0.2990158182087651,0.07320933029142221,0.0,0.0,0.0,0.10477546355035162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5758687966196697,0.5758687966196697,0.2346676803011798,0.11111113429069519,0.30961538461538457,0.30961538461538457,0.30961538461538457,0.2895088942993135,0.21812080536912754,0.4121703853955375,0.0,0.0,0.34375,0.0,0.058461229055897034,0.3132530120481928,0.0,0.0,0.274240347130267,0.2742402626499318,0.3259286037596786,0.10633778625693019,0.0,0.0,0.0,0.012117219785398389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04075717889018238,0.04075717889018238,0.7295527776784634,0.5555555820465088,0.282051282051282,0.282051282051282,0.282051282051282,0.25554751303254297,0.2080536912751678,0.35192697768762676,0.0,0.0,1.0,0.0,0.06513568887715726,0.6626506024096386,0.0,0.0,0.21831056296282703,0.2183105629128754,0.2990158182087651,0.012911243073242634,0.0,0.0,0.0,0.32647334698760233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1709244168499116,0.1709244168499116,0.36833634099267165,0.222222238779068,0.2032051282051282,0.2032051282051282,0.2032051282051282,0.1807374262464083,0.06711409395973153,0.2746450304259635,0.0,0.0,0.3125,0.0,0.0354420939284622,0.25301204819277107,0.0,0.0,0.17499214771983407,0.17499220052058612,0.22203273395847772,0.04284815580716254,0.0,0.0,0.0,0.11345825328064958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3446662247229767,0.3446662247229767,0.5182777245661474,0.222222238779068,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.22671872372471175,0.3288590604026846,0.5880324543610548,0.0,0.0,0.4375,0.0,0.12247822316075267,0.46987951807228917,0.0,0.0,0.2047018593488043,0.20470185930276416,0.2739806688590781,0.023865863945187204,0.0,0.0,0.0,0.21337221552599142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.863094468158496,0.863094468158496,0.07094249819509058,0.0,0.34358974358974353,0.34358974358974353,0.3429487179487179,0.3170947482324728,0.23825503355704697,0.5306288032454362,0.0,0.16666666666666666,0.46875,0.0,0.12013608691462306,0.46987951807228917,0.0,0.0,0.29353873574550854,0.29302617293962113,0.3591001766480138,0.09505014272074042,0.0,0.0,0.0,0.16373086665337488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7961763786487301,0.7961763786487301,0.037962368818695635,0.0,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.33647722869279756,0.24496644295302017,0.5643002028397567,0.0,0.0,0.125,0.0,0.13189704656200377,0.26506024096385544,0.0,0.0,0.37521817958771964,0.3752181794671854,0.31596962134837314,0.34227202659801836,0.0,0.08499655816697808,0.08499655816182589,0.01394049517871384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
