Unnamed: 0,X,id,load_entry_id,loan_amnt,funded_amnt,funded_amnt_inv,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens
-0.1943671074230615,-0.1943671074230615,-0.32280490539758977,0.0,0.4666666666666667,0.4666666666666667,0.4686192468619247,0.6182168857551635,-0.2222222222222222,0.5515035188739603,0.0,0.0,0.6666666666666666,0.0,0.8248248933947562,0.4666666666666667,0.0,0.0,0.6247169831802557,0.624716940461502,0.6740576496674058,0.487301227009017,0.0,0.0,0.0,0.3865788380188146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3918311424767666,-0.3918311424767666,0.5869463680801806,1.0,-0.7,-0.7,-0.702928870292887,-0.8315139634334315,-0.4222222222222222,0.3672424824056302,0.0,0.0,1.6666666666666667,0.0,-0.36209819670165944,0.06666666666666667,0.0,0.0,-0.7328916184680869,-0.7328918467263986,-0.6903317073170732,-0.542276123484174,0.0,0.0,0.0,-0.36918713087785504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5909703103390335,-0.5909703103390335,0.34123471278671164,1.0,0.6666666666666666,0.6666666666666666,0.6694560669456067,0.8588321779478139,1.2222222222222223,0.42439752612497345,2.0,0.0,0.8333333333333334,0.0,2.2018392615553233,0.2,0.0,0.0,-0.8305460835837379,-0.8305463251899234,-0.8016416851441241,-0.5464912105320724,0.0,0.0,0.0,-0.3109194079059407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1596753137642664,0.1596753137642664,-0.06030408339108456,0.0,0.0,0.0,0.0,0.023444972294461325,0.2222222222222222,-0.692258477287268,0.0,1.0,-0.5,0.0,0.11371226003116812,-0.6666666666666666,0.0,0.0,0.12185265553484874,0.12185254403985353,0.17738359201773837,0.05978508230827765,0.0,0.0,0.0,0.021980776697706438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15060426279938474,0.15060426279938474,-0.06684303975476384,0.0,0.08958333333333333,0.08958333333333333,0.0899581589958159,0.17192452710874323,0.26666666666666666,0.21966304116016233,0.0,0.0,0.3333333333333333,0.0,0.19406435702909594,0.26666666666666666,0.0,0.0,0.2610120617355681,0.2610116051513553,0.2727272727272727,0.401409419731641,0.0,0.0,0.0,-0.33461297947561663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.876053097573901,-0.876053097573901,1.2635040914846871,4.0,0.0,0.0,0.0,0.025057505790101922,0.2,-0.033695883983791815,0.0,0.0,3.8333333333333335,0.0,0.30318702584213864,2.2,0.0,0.0,0.019734136340300454,0.019734010950763232,0.17738359201773837,-0.5620155266683052,0.0,0.0,0.0,0.8751815042131865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6263161296159862,-0.6263161296159862,0.29248424698302533,1.0,-0.25625,-0.25625,-0.25732217573221755,-0.2984609790607782,-0.7333333333333333,-0.3587118788654296,0.0,0.0,0.16666666666666666,0.0,-0.18228212285719178,-0.06666666666666667,0.0,0.0,-0.16713905683974195,-0.16713897981904288,-0.09534368070953436,-0.25330273945375575,0.0,0.0,0.0,0.05539635288587951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29297762611966344,-0.29297762611966344,0.695555769136733,1.0,-0.08333333333333333,-0.08333333333333333,-0.08368200836820083,-0.09961346623560377,1.0,0.9592663680955429,0.0,0.0,0.8333333333333334,0.0,1.2406966588460946,1.1333333333333333,0.0,0.0,-0.03897304131446314,-0.038973174724705024,0.08869179600886919,-0.4490502529169837,0.0,0.0,0.0,0.4399136245665901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7016712551863198,0.7016712551863198,-0.5069680859135907,-1.0,0.2,0.2,0.19874476987447698,0.29122038748231355,0.4,0.7178502879078698,0.0,1.0,1.0,0.0,1.202404397787406,1.1333333333333333,0.0,0.0,0.34426421866536067,0.34205297066688106,0.3902439024390244,0.2850099790774556,0.0,0.0,0.0,0.2488696943481312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5732831827523363,0.5732831827523363,-0.5956250706082511,-1.0,0.75,0.75,0.7531380753138075,0.37504051095179,0.4444444444444444,0.8594583066751975,0.0,0.0,-0.8333333333333334,0.0,1.3946877194184235,0.0,0.0,0.0,0.696624719444136,0.696624686422954,0.23744567627494464,2.834389653278512,0.0,864.33,155.5793999998,-0.32759613354132466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
